goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
975,サンジ IV(専属),Sanji IV (Exclusive),衣装 / セット,Outfit / Set,,,,,0,0,14285,0,直近30日間の取引データなし,2026-07-17
976,サンジ V(専属),Sanji V (Exclusive),衣装 / セット,Outfit / Set,,,,,0,0,19480,0,直近30日間の取引データなし,2026-07-17
977,サンジ VI(専属),Sanji VI (Exclusive),衣装 / セット,Outfit / Set,,,,,0,0,25973,0,直近30日間の取引データなし,2026-07-17
978,サンジ:ワノ国討ち入り(専属),Sanji: Wano Country Infiltration (Exclusive),衣装 / セット,Outfit / Set,20778,2026-07-15,1,20778,37011,37011,38959,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
979,「もこもこクマさん」取引可能BOX,【Hug Bear】Tradable Gift Box,お宝 / 宝箱,Treasure / treasure chest,9717,2026-07-15,12,10371,9219,16233,10688,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
980,脱走S3･殿堂の秘宝(取引可能),Breakout S3: Radiant Golden Treasure (Tradeable),お宝 / 宝箱,Treasure / treasure chest,162,2026-07-13,7,162,162,1631,325,1319,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
981,MP5:不知火舞 先鋒版(専属),MP5: Mai Shiranui Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,5349,2026-07-16,13,5102,5823,5925,4712,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
982,MP5:不知火舞 豪華版(専属),MP5: Mai Shiranui Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6599,2026-07-17,33,6841,7272,8045,7443,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
983,MP5:不知火舞 旗艦版(専属),MP5: Mai Shiranui Flagship Edition (Exclusive),不明（カテゴリタグなし）,,9712,2026-07-17,22,9477,9706,11800,10188,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
984,SACR-L:不知火舞 先鋒版(専属),SACR-L: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,3247,2026-07-01,4,2488,3247,3247,1623,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
985,SACR-L:不知火舞 豪華版(専属),SACR-L: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,2911,2026-07-17,3,2466,3893,5195,3247,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
986,SACR-L:不知火舞 旗艦版(専属),SACR-L: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,4190,2026-07-17,7,4399,3735,5682,6493,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
992,S40サプライズ･超レア(取引可能),S40 Surprise - Super Rare (Tradeable),お宝 / 宝箱,Treasure / treasure chest,349,2026-07-04,2,304,260,630,325,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
996,車両チップ：氷と炎,Vehicle Chip: Ice and Fire,チップ / チップ,Chip / Chip,8245,2026-07-17,30,6807,4852,19377,7461,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
997,AK-47:天翔ける金龍 超DX Ⅰ,AK-47: Dragon Roar Sky Ultra Supreme I,銃器,Weapon,,,,,52762,717082,40583,4,直近30日間の取引データなし,2026-07-17
998,AK-47:天翔ける金龍 超DX Ⅱ,AK-47: Dragon Roar Sky Ultra Supreme II,銃器,Weapon,32466,2026-07-16,12,32466,32466,70580,40583,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
999,AK-47:天翔ける金龍 超DX Ⅲ,AK-47: Dragon Roar Sky Ultra Supreme III,銃器,Weapon,64932,2026-07-14,6,64932,64932,129865,81165,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1000,AK-47:天翔ける金龍 超DX Ⅳ,AK-47: Dragon Roar Sky Ultra Supreme IV,銃器,Weapon,129865,2026-07-13,4,129865,129865,129868,162331,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1001,AK-47:天翔ける金龍 超DX Ⅴ,AK-47: Dragon Roar Sky Ultra Supreme V,銃器,Weapon,259729,2026-07-06,2,259729,259729,262231,324662,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1002,AK-47:天翔ける金龍 超DX Ⅵ,AK-47: Dragon Roar Sky Ultra Supreme VI,銃器,Weapon,454526,2026-07-05,4,454526,454526,974811,649323,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1003,車両チップ：炎の力,Vehicle Chip: Power of Flame,チップ / チップ,Chip / Chip,16985,2026-07-16,10,19357,29116,34252,17085,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1004,車両チップ：雷の力,Vehicle Chip: Power of Thunder,チップ / チップ,Chip / Chip,1941,2026-07-15,10,1628,1953,4923,2273,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1010,「ナイトバタフライ」取引可能BOX,"""Chaos Butterfly"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,4329,2026-07-14,15,4303,4268,16231,4724,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1017,車両チップ:リバース,Vehicle Chip: Counterflow Core,チップ / チップ,Chip / Chip,1459,2026-07-09,6,1812,1136,11363,2273,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1018,トレーディングコラボガチャBOX:竈門炭治郎＆無限列車,Tradable Gacha: Tanjiro Kamado & Mugen Train Supply Box,お宝 / 宝箱,Treasure / treasure chest,743,2026-06-25,2,733,487,1500,325,696,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1019,脱走･鎏金のお宝(取引可能),Breakout: Radiant Golden Treasure (Tradeable),お宝 / 宝箱,Treasure / treasure chest,10060,2026-07-07,4,2637,162,16233,325,16750,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1032,「ふわふわビキニ」取引可能BOX,"""Innocent Fantasy"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,1544,2026-06-26,3,1198,1399,16233,325,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1038,95式:JACKPOT 豪華版,QBZ-95: Golden Blade Enjoy Edition,銃器,Weapon,2110,2026-07-16,3,2110,2110,1298647,4058,228,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1039,95式:JACKPOT 旗艦版,QBZ-95: Golden Blade Flagship Edition,銃器,Weapon,,,,,4545,32823,6493,124,直近30日間の取引データなし,2026-07-17
1040,95式:JACKPOT 先鋒版,QBZ-95: Golden Blade Vanguard Edition,銃器,Weapon,1623,2026-07-15,3,1623,1623,6185,3247,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1041,95式:JACKPOT 進化版,QBZ-95: Golden Blade Advancement Edition,銃器,Weapon,3247,2026-07-15,1,3247,4971,6195,4870,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1042,95式:JACKPOT 豪華版Ⅰ,QBZ-95: Golden Blade Deluxe Edition I,銃器,Weapon,,,,,0,0,12986,0,直近30日間の取引データなし,2026-07-17
1043,95式:JACKPOT 豪華版Ⅱ,QBZ-95: Golden Blade Deluxe Edition II,銃器,Weapon,9740,2026-06-29,1,9740,9740,26840,19480,43,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1044,95式:JACKPOT 豪華版Ⅲ,QBZ-95: Golden Blade Deluxe Edition III,銃器,Weapon,,,,,15881,15881,25973,1,直近30日間の取引データなし,2026-07-17
1045,95式:JACKPOT･周年DX Ⅰ,QBZ-95: Golden Blade - Anniversary Ultimate I,銃器,Weapon,16233,2026-07-17,27,16294,16233,1623308,32466,98,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1046,95式:JACKPOT･周年DX Ⅱ,QBZ-95: Golden Blade - Anniversary Ultimate II,銃器,Weapon,38959,2026-07-17,5,38959,38959,38959,77919,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1047,95式:JACKPOT･周年DX Ⅲ,QBZ-95: Golden Blade - Anniversary Ultimate III,銃器,Weapon,,,,,105515,105515,211030,3,直近30日間の取引データなし,2026-07-17
1048,「​JKニキシア」取引可能BOX,"""Agent Nyxia·JK"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,886,2026-07-16,3,837,891,2105,974,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1054,「うさうさエプロン」取引可能BOX,"""Baking Game"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,,,,,1440,16123,325,18,直近30日間の取引データなし,2026-07-17
1055,車両チップ：サイレント,Vehicle Chip: Titmouse,チップ / チップ,Chip / Chip,1136,2026-07-17,14,1458,1136,10086,2273,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1067,「夏の約束」取引可能BOX,"""Sparkling Promise"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,3734,2026-07-08,3,3639,3734,6037,325,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1068,コラボガチャBOX:進撃の巨人第4弾(取引可能),Lucky Draw: Attack on Titan collaboration Vol.4 (Tradable),お宝 / 宝箱,Treasure / treasure chest,162,2026-07-03,4,438,378,1068,325,390,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1069,車両チップ：破刃,Vehicle Chip: Broken Blade,チップ / チップ,Chip / Chip,1941,2026-07-16,6,3219,2927,16936,3930,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1093,金のサメサプライズ･超レア(取引可能),Golden Shark Surprise - Super Rare (Tradeable),お宝 / 宝箱,Treasure / treasure chest,,,,,325,5740,325,10,直近30日間の取引データなし,2026-07-17
1094,【中華ゾンビ娘】取引可能BOX,"""Bounce Phantom"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,2321,2026-07-17,16,1920,2321,16123,2527,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1104,車両チップ：十五夜,Vehicle Chip: Mid-Autumn,チップ / チップ,Chip / Chip,1136,2026-07-13,9,2325,1906,3083,2273,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1110,車両チップ：無限,Vehicle Chip: Infinite,チップ / チップ,Chip / Chip,4664,2026-07-15,9,3759,1940,11363,3126,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1111,LI-NING 極光天行(専属),Li-Ning Jiguang Tianxing (Exclusive),衣装 / セット,Outfit / Set,24686,2026-07-17,22,21402,24454,33458,22590,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1112,LI-NING レトロシリーズ(専属),Li-Ning Retro Series (Exclusive),衣装 / セット,Outfit / Set,7957,2026-07-17,42,7472,7957,9339,7821,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1113,LI-NING 極光風行(専属),Li-Ning Jiguang Fengxing (Exclusive),衣装 / セット,Outfit / Set,6446,2026-07-17,35,6187,6477,8883,6782,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1134,「​トレインスター」取引可能BOX,"""Railway Intern"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,1461,2026-07-11,2,1517,1454,3247,1607,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1144,【クールシュガー】取引可能BOX,"""Broken Sweetie"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,971,2026-07-16,12,1219,1068,16233,1166,136,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1201,【いちごムース】取引可能BOX,"""Strawberry Ice Cream"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,245,2026-06-30,1,245,227,4958,325,73,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1221,【ボンボンショコラ】取引可能BOX,"""Heart of Wine Romance"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,456,2026-07-17,7,2719,456,16233,508,37,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1253,車両チップ：春芽,Vehicle Chip: Spring Bud,チップ / チップ,Chip / Chip,2273,2026-07-14,7,1393,1920,4951,2273,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1254,【お花見さんぽ】取引可能BOX,"""Cherry Blossom Day"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,162,2026-07-15,6,403,162,2974,325,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1310,トレーディングコラボガチャBOX:『東京喰種』コラボ第6弾,Tradable Gacha: Tokyo Ghoul Season 6,お宝 / 宝箱,Treasure / treasure chest,162,2026-07-17,11,163,162,15894,325,580,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1316,「ルージュの法則」取引可能BOX,"""Scarlet Law"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,310,2026-07-13,1,310,310,1005,341,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1327,トレーディングコラボガチャBOX:にじさんじ第4弾,Tradable Gacha: NIJISANJI Vol.4,お宝 / 宝箱,Treasure / treasure chest,468,2026-07-13,12,476,453,4834,513,463,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1328,【恋する昭和レトロ】取引可能BOX,"""Modern Times"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,1062,2026-06-21,1,1062,1068,3247,325,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1368,【恋のメモ帳】取引可能BOX,【白日恋语】可交易礼盒,お宝 / 宝箱,Treasure / treasure chest,609,2026-07-14,10,635,607,2453,669,33,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1407,トレーディングコラボガチャBOX:BLEACH 第二弾,Tradable Lucky Draw: BLEACH Vol.2,お宝 / 宝箱,Treasure / treasure chest,437,2026-07-11,1,437,349,16233,479,623,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1408,【幻蝶の物語】取引可能BOX,"""Butterfly Tale"" Tradeable Gift Box",お宝 / 宝箱,Treasure / treasure chest,446,2026-07-15,4,446,468,758,490,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1446,M16A4:レゾナンス･ゼロ 先鋒版,M16A4: Dark Matter Vanguard Edition,銃器,Weapon,2028,2026-07-17,11,1819,1623,9701,3247,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1447,M16A4:レゾナンス･ゼロ 豪華版,M16A4: Dark Matter Enjoy Edition,銃器,Weapon,2110,2026-07-17,4,2110,2110,1623308,4058,59,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1448,M16A4:レゾナンス･ゼロ 進化版,M16A4: Dark Matter Hum Advanced Edition,銃器,Weapon,,,,,0,0,4870,0,直近30日間の取引データなし,2026-07-17
1449,M16A4:レゾナンス･ゼロ 旗艦版,M16A4: Dark Matter Flagship Edition,銃器,Weapon,,,,,4545,7279,6493,42,直近30日間の取引データなし,2026-07-17
1450,M16A4:レゾナンス･ゼロ 豪華版Ⅰ,M16A4: Dark Matter Deluxe Edition I,銃器,Weapon,,,,,9740,9740,12986,1,直近30日間の取引データなし,2026-07-17
1451,M16A4:レゾナンス･ゼロ 豪華版Ⅱ,M16A4: Dark Matter Deluxe Edition II,銃器,Weapon,9740,2026-07-17,2,9740,9740,19480,19480,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1452,M16A4:レゾナンス･ゼロ 豪華版Ⅲ,M16A4: Dark Matter Deluxe Edition III,銃器,Weapon,,,,,0,0,25973,0,直近30日間の取引データなし,2026-07-17
1453,M16A4:レゾナンス･ゼロ 周年DX Ⅰ,M16A4: Dark Matter Resonance - Anniversary Supreme I,銃器,Weapon,16233,2026-07-17,46,16426,16233,38817,32466,46,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1454,M16A4:レゾナンス･ゼロ 周年DX Ⅱ,M16A4: Dark Matter Resonance - Anniversary Supreme II,銃器,Weapon,46586,2026-07-17,6,47782,48425,48522,77919,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1455,M16A4:レゾナンス･ゼロ 周年DX Ⅲ,M16A4: Dark Matter Resonance - Anniversary Supreme III,銃器,Weapon,,,,,194123,388963,211030,2,直近30日間の取引データなし,2026-07-17
1463,ゼロ･ヴァンガード･スペシャルBOX,Stellar Core Era · Golden Gift Box,お宝 / 宝箱,Treasure / treasure chest,9091,2026-07-16,1,9091,9091,19439,18181,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
1464,ヴェスパーライン･スペシャルBOX,Stardust Echo · Golden Gift Box,お宝 / 宝箱,Treasure / treasure chest,9091,2026-07-16,1,9091,9091,22353,18181,36,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-17
